ProjectID,EmployeeID,Project_Name,Project_Description,Tech_Stack_Used,Domain,Project_Role,Project_Success_Score,Individual_Performance_Score
5025,2058,Product Recommendation Engine,"Implemented a collaborative filtering recommendation system using Python and Spark, increasing average order value by 12%. The project utilized a tech stack including Vue.js, SQL, Java, GCP, MongoDB.","Vue.js,SQL,Java,GCP,MongoDB",E-commerce,Cloud Engineer,0.82,0.85
5025,1805,Product Recommendation Engine,"Implemented a collaborative filtering recommendation system using Python and Spark, increasing average order value by 12%. The project utilized a tech stack including Vue.js, SQL, Java, GCP, MongoDB.","Vue.js,SQL,Java,GCP,MongoDB",E-commerce,Automation Tester,0.82,0.87
5026,1638,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including SQL, FHIR, Python.","SQL,FHIR,Python",Healthcare,Frontend Developer,0.73,0.73
5026,1744,AI-Powered Medical Imaging Analysis,"Designed a deep learning model with PyTorch to detect anomalies in MRI scans, achieving 95% accuracy in clinical trials. The project utilized a tech stack including SQL, FHIR, Python.","SQL,FHIR,Python",Healthcare,Research Scientist,0.73,0.74
5027,1244,Patient Data Analytics Platform,"Engineered a HIPAA-compliant data platform on Azure to process electronic health records (EHR) using Spark, enabling predictive diagnostics. The project utilized a tech stack including SQL, FHIR, Docker, Python.","SQL,FHIR,Docker,Python",Healthcare,Junior Coder,0.8,0.82
5027,1282,Patient Data Analytics Platform,"Engineered a HIPAA-compliant data platform on Azure to process electronic health records (EHR) using Spark, enabling predictive diagnostics. The project utilized a tech stack including SQL, FHIR, Docker, Python.","SQL,FHIR,Docker,Python",Healthcare,ML Engineer,0.8,0.8
5027,2076,Patient Data Analytics Platform,"Engineered a HIPAA-compliant data platform on Azure to process electronic health records (EHR) using Spark, enabling predictive diagnostics. The project utilized a tech stack including SQL, FHIR, Docker, Python.","SQL,FHIR,Docker,Python",Healthcare,SRE,0.8,0.77
5027,1419,Patient Data Analytics Platform,"Engineered a HIPAA-compliant data platform on Azure to process electronic health records (EHR) using Spark, enabling predictive diagnostics. The project utilized a tech stack including SQL, FHIR, Docker, Python.","SQL,FHIR,Docker,Python",Healthcare,UX Researcher,0.8,0.71
5028,1764,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, MongoDB.","Docker,Vue.js,MongoDB",E-commerce,CI/CD Specialist,0.72,0.74
5028,1409,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, MongoDB.","Docker,Vue.js,MongoDB",E-commerce,Product Owner,0.72,0.69
5028,1156,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, MongoDB.","Docker,Vue.js,MongoDB",E-commerce,Scrum Master,0.72,0.61
5028,2074,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, MongoDB.","Docker,Vue.js,MongoDB",E-commerce,Automation Tester,0.72,0.72
5028,1955,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, MongoDB.","Docker,Vue.js,MongoDB",E-commerce,Frontend Developer,0.72,0.64
5028,1179,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including Docker, Vue.js, MongoDB.","Docker,Vue.js,MongoDB",E-commerce,Frontend Lead,0.72,0.74
5029,1616,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including React, SQL, Docker, GCP, MongoDB.","React,SQL,Docker,GCP,MongoDB",E-commerce,Backend Lead,0.93,0.93
5029,1770,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including React, SQL, Docker, GCP, MongoDB.","React,SQL,Docker,GCP,MongoDB",E-commerce,Code Reviewer,0.93,0.96
5029,1977,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including React, SQL, Docker, GCP, MongoDB.","React,SQL,Docker,GCP,MongoDB",E-commerce,Lead Designer,0.93,0.95
5029,1330,Scalable Shopping Cart API,"Built a highly available shopping cart and checkout service using Java and MongoDB, deployed on GCP with Kubernetes for auto-scaling during peak traffic. The project utilized a tech stack including React, SQL, Docker, GCP, MongoDB.","React,SQL,Docker,GCP,MongoDB",E-commerce,Automation Tester,0.93,0.94
5030,2153,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Azure, Java.","SQL,Azure,Java",Healthcare,Data Analyst,0.81,0.85
5030,1281,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Azure, Java.","SQL,Azure,Java",Healthcare,Junior Coder,0.81,0.75
5030,2190,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Azure, Java.","SQL,Azure,Java",Healthcare,Automation Tester,0.81,0.9
5030,1791,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Azure, Java.","SQL,Azure,Java",Healthcare,Module Owner,0.81,0.71
5030,1493,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including SQL, Azure, Java.","SQL,Azure,Java",Healthcare,Lead Developer,0.81,0.88
5031,1838,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, Azure, Python.","Docker,Java,SQL,Azure,Python",Healthcare,Data Analyst,0.86,0.89
5031,1902,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, Azure, Python.","Docker,Java,SQL,Azure,Python",Healthcare,ML Engineer,0.86,0.78
5031,1535,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, Azure, Python.","Docker,Java,SQL,Azure,Python",Healthcare,System Designer,0.86,0.93
5031,1979,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, Azure, Python.","Docker,Java,SQL,Azure,Python",Healthcare,Lead Designer,0.86,0.89
5031,2100,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, Azure, Python.","Docker,Java,SQL,Azure,Python",Healthcare,Interaction Designer,0.86,0.89
5031,1880,Telemedicine Video Conferencing App,"Launched a cross-platform mobile app for secure doctor-patient video consultations, integrating with the FHIR standard for data exchange. The project utilized a tech stack including Docker, Java, SQL, Azure, Python.","Docker,Java,SQL,Azure,Python",Healthcare,Frontend Lead,0.86,0.86
5032,1637,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including Go, Python, AWS, PostgreSQL, Kubernetes.","Go,Python,AWS,PostgreSQL,Kubernetes",SaaS,Backend Developer,0.82,0.88
5032,1057,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including Go, Python, AWS, PostgreSQL, Kubernetes.","Go,Python,AWS,PostgreSQL,Kubernetes",SaaS,Frontend Lead,0.82,0.82
5032,1153,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including Go, Python, AWS, PostgreSQL, Kubernetes.","Go,Python,AWS,PostgreSQL,Kubernetes",SaaS,Product Owner,0.82,0.77
5032,1458,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including Go, Python, AWS, PostgreSQL, Kubernetes.","Go,Python,AWS,PostgreSQL,Kubernetes",SaaS,UX Researcher,0.82,0.79
5032,1341,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including Go, Python, AWS, PostgreSQL, Kubernetes.","Go,Python,AWS,PostgreSQL,Kubernetes",SaaS,Research Scientist,0.82,0.74
5032,2072,Multi-tenant User Authentication Service,"Created a secure and scalable authentication and authorization service for a B2B SaaS platform, supporting OAuth 2.0 and SAML. The project utilized a tech stack including Go, Python, AWS, PostgreSQL, Kubernetes.","Go,Python,AWS,PostgreSQL,Kubernetes",SaaS,Solution Architect,0.82,0.86
5033,1114,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Docker, Java, MongoDB, SQL.","Docker,Java,MongoDB,SQL",E-commerce,Automation Tester,0.95,0.95
5033,1815,Inventory Management System,"Developed a centralized system to track inventory across multiple warehouses, providing real-time updates to the storefront. The project utilized a tech stack including Docker, Java, MongoDB, SQL.","Docker,Java,MongoDB,SQL",E-commerce,Data Analyst,0.95,0.99
